District_Id,State_code,Suburb,Address,Lattitude,Longitude
12626,SA,Burrungule,"South Australia, Barossa Valley, Postcode-5291",-37.78397,140.575164
12627,SA,Canunda,"South Australia, Barossa Valley, Postcode-5291",-37.659048,140.263775
12628,SA,Cape Douglas,"South Australia, Barossa Valley, Postcode-5291",-38.002259,140.610855
12629,SA,Caroline,"South Australia, Barossa Valley, Postcode-5291",-37.921992,140.850471
12630,SA,Carpenter Rocks,"South Australia, Barossa Valley, Postcode-5291",-37.911053,140.397691
12631,SA,Caveton,"South Australia, Barossa Valley, Postcode-5291",-37.941796,140.805318
12632,SA,Compton,"South Australia, Barossa Valley, Postcode-5291",-37.807788,140.679869
12633,SA,Dismal Swamp,"South Australia, Barossa Valley, Postcode-5291",-37.66717,140.757741
12634,SA,Donovans,"South Australia, Barossa Valley, Postcode-5291",-38.013451,140.962083
12635,SA,Eight Mile Creek,"South Australia, Barossa Valley, Postcode-5291",-38.045198,140.801268
12636,SA,Glenburnie,"South Australia, Barossa Valley, Postcode-5291",-37.859643,140.879457
12637,SA,Glencoe,"South Australia, Barossa Valley, Postcode-5291",-37.689194,140.610611
12638,SA,Glencoe West,"South Australia, Barossa Valley, Postcode-5291",-37.670505,140.561555
12639,SA,Kongorong,"South Australia, Barossa Valley, Postcode-5291",-37.899269,140.551559
12640,SA,Mil-Lel,"South Australia, Barossa Valley, Postcode-5291",-37.777172,140.815404
12641,SA,Mingbool,"South Australia, Barossa Valley, Postcode-5291",-37.716357,140.891621
12642,SA,Moorak,"South Australia, Barossa Valley, Postcode-5291",-37.86408,140.737476
12643,SA,Mount Gambier,"South Australia, Barossa Valley, Postcode-5291",-37.813223,140.540383
12644,SA,Mount Gambier East,"South Australia, Barossa Valley, Postcode-5291",-37.834342,140.799201
12645,SA,Mount Gambier West,"South Australia, Barossa Valley, Postcode-5291",-37.822638,140.762587
12646,SA,Mount Schank,"South Australia, Barossa Valley, Postcode-5291",-37.942465,140.719718
12647,SA,Nene Valley,"South Australia, Barossa Valley, Postcode-5291",-37.933407,140.547291
12648,SA,O B Flat,"South Australia, Barossa Valley, Postcode-5291",-37.878668,140.774653
12649,SA,Pelican Point,"South Australia, Barossa Valley, Postcode-5291",-37.928004,140.423875
12650,SA,Port Macdonnell,"South Australia, Barossa Valley, Postcode-5291",-38.054948,140.699125
12651,SA,Racecourse Bay,"South Australia, Barossa Valley, Postcode-5291",-38.054266,140.754079
12652,SA,Square Mile,"South Australia, Barossa Valley, Postcode-5291",-37.863889,140.811817
12653,SA,Suttontown,"South Australia, Barossa Valley, Postcode-5291",-37.798236,140.774826
12654,SA,Wandilo,"South Australia, Barossa Valley, Postcode-5291",-37.757338,140.714872
12655,SA,Worrolong,"South Australia, Barossa Valley, Postcode-5291",-37.810708,140.849429
12656,SA,Wye,"South Australia, Barossa Valley, Postcode-5291",-38.013873,140.918902
12657,SA,Yahl,"South Australia, Barossa Valley, Postcode-5291",-37.878725,140.830267
12658,SA,Carcuma,"South Australia, Barossa Valley, Postcode-5301",-35.575453,140.043325
12659,SA,Geranium,"South Australia, Barossa Valley, Postcode-5301",-35.380971,140.159704
12660,SA,Jabuk,"South Australia, Barossa Valley, Postcode-5301",-35.38403,140.070877
12661,SA,Moorlands,"South Australia, Barossa Valley, Postcode-5301",-35.296745,139.642635
12662,SA,Netherton,"South Australia, Barossa Valley, Postcode-5301",-35.472295,139.947969
12663,SA,Parrakie,"South Australia, Barossa Valley, Postcode-5301",-35.381429,140.251354
12664,SA,Peake,"South Australia, Barossa Valley, Postcode-5301",-35.365428,139.953389
12665,SA,Sherlock,"South Australia, Barossa Valley, Postcode-5301",-35.318881,139.806513
12666,SA,Wilkawatt,"South Australia, Barossa Valley, Postcode-5301",-35.370925,140.362208
12667,SA,Lameroo,"South Australia, Barossa Valley, Postcode-5302",-35.329274,140.517994
12668,SA,Ngarkat,"South Australia, Barossa Valley, Postcode-5302",-35.760586,140.885558
12669,SA,Smithville,"South Australia, Barossa Valley, Postcode-5302",-35.235408,140.36762
12670,SA,Parilla,"South Australia, Barossa Valley, Postcode-5303",-35.420272,140.689555
12671,SA,Kringin,"South Australia, Barossa Valley, Postcode-5304",-34.986253,140.784302
12672,SA,Peebinga,"South Australia, Barossa Valley, Postcode-5304",-34.930009,140.91538
12673,SA,Pinnaroo,"South Australia, Barossa Valley, Postcode-5304",-35.26037,140.908606
12674,SA,Wynarka,"South Australia, Barossa Valley, Postcode-5306",-35.131226,139.731411
12675,SA,Karoonda,"South Australia, Barossa Valley, Postcode-5307",-35.095535,139.893113
12676,SA,Karte,"South Australia, Barossa Valley, Postcode-5307",-35.058237,140.701103
12677,SA,Kulkami,"South Australia, Barossa Valley, Postcode-5307",-35.156394,140.282104
12678,SA,Lowaldie,"South Australia, Barossa Valley, Postcode-5307",-35.051337,139.989885
12679,SA,Marama,"South Australia, Barossa Valley, Postcode-5307",-35.173038,140.179194
12680,SA,Mootatunga,"South Australia, Barossa Valley, Postcode-5307",-34.971399,140.800229
12681,SA,Copeville,"South Australia, Barossa Valley, Postcode-5308",-34.794332,139.848689
12682,SA,Galga,"South Australia, Barossa Valley, Postcode-5308",-34.697017,139.960943
12683,SA,Kalyan,"South Australia, Barossa Valley, Postcode-5308",-34.93072,139.833025
12684,SA,Maggea,"South Australia, Barossa Valley, Postcode-5308",-34.477118,140.064518
12685,SA,Mantung,"South Australia, Barossa Valley, Postcode-5308",-34.590112,140.076948
12686,SA,Mercunda,"South Australia, Barossa Valley, Postcode-5308",-34.641918,140.029051
12687,SA,Perponda,"South Australia, Barossa Valley, Postcode-5308",-34.981371,139.816588
12688,SA,Borrika,"South Australia, Barossa Valley, Postcode-5309",-35.023488,140.046185
12689,SA,Halidon,"South Australia, Barossa Valley, Postcode-5309",-34.873145,140.175266
12690,SA,Mindarie,"South Australia, Barossa Valley, Postcode-5309",-34.811204,140.218342
12691,SA,Sandalwood,"South Australia, Barossa Valley, Postcode-5309",-34.945954,140.128602
12692,SA,Caliph,"South Australia, Barossa Valley, Postcode-5310",-34.65471,140.282598
12693,SA,Wanbi,"South Australia, Barossa Valley, Postcode-5310",-34.766074,140.307826
12694,SA,Alawoona,"South Australia, Barossa Valley, Postcode-5311",-34.735891,140.508785
12695,SA,Billiatt,"South Australia, Barossa Valley, Postcode-5311",-34.910382,140.446888
12696,SA,Bugle Hut,"South Australia, Barossa Valley, Postcode-5311",-34.378238,140.77463
12697,SA,Malpas,"South Australia, Barossa Valley, Postcode-5311",-34.721434,140.624272
12698,SA,Meribah,"South Australia, Barossa Valley, Postcode-5311",-34.707188,140.85231
12699,SA,Paruna,"South Australia, Barossa Valley, Postcode-5311",-34.71962,140.731006
12700,SA,Schell Well,"South Australia, Barossa Valley, Postcode-5311",-34.840919,140.480758
12701,SA,Taldra,"South Australia, Barossa Valley, Postcode-5311",-34.374572,140.838558
12702,SA,Woodleigh,"South Australia, Barossa Valley, Postcode-5311",-34.525223,140.692021
12703,SA,Wunkar,"South Australia, Barossa Valley, Postcode-5311",-34.484899,140.301572
12704,SA,Veitch,"South Australia, Barossa Valley, Postcode-5312",-34.659242,140.511954
12705,SA,Beatty,"South Australia, Riverland, Postcode-5320",-34.005379,139.435986
12706,SA,Beaumonts,"South Australia, Riverland, Postcode-5320",-34.038917,139.675231
12707,SA,Brenda Park,"South Australia, Riverland, Postcode-5320",-34.073432,139.68544
12708,SA,Bundey,"South Australia, Riverland, Postcode-5320",-33.885533,139.355313
12709,SA,Eba,"South Australia, Riverland, Postcode-5320",-34.066671,139.57915
12710,SA,Lindley,"South Australia, Riverland, Postcode-5320",-33.873092,139.624294
12711,SA,Maude,"South Australia, Riverland, Postcode-5320",-33.85632,139.422539
12712,SA,Morgan,"South Australia, Riverland, Postcode-5320",-34.035964,139.671513
12713,SA,Morphetts Flat,"South Australia, Riverland, Postcode-5320",-34.05188,139.685787
12714,SA,Murbko,"South Australia, Riverland, Postcode-5320",-34.238189,139.650091
12715,SA,North West Bend,"South Australia, Riverland, Postcode-5320",-34.04445,139.678563
12716,SA,Stuart,"South Australia, Riverland, Postcode-5320",-33.99854,139.730474
12717,SA,Wombats Rest,"South Australia, Riverland, Postcode-5320",-34.115963,139.671058
12718,SA,Cadell,"South Australia, Riverland, Postcode-5321",-34.089801,139.766386
12719,SA,Cadell Lagoon,"South Australia, Riverland, Postcode-5321",-34.032348,139.755336
12720,SA,Golden Heights,"South Australia, Riverland, Postcode-5322",-34.20301,139.937836
12721,SA,Qualco,"South Australia, Riverland, Postcode-5322",-34.105079,139.888744
12722,SA,Ramco,"South Australia, Riverland, Postcode-5322",-34.172885,139.917434
12723,SA,Ramco Heights,"South Australia, Riverland, Postcode-5322",-34.180832,139.917194
12724,SA,Sunlands,"South Australia, Riverland, Postcode-5322",-34.120111,139.884765
12725,SA,Boolgun,"South Australia, Riverland, Postcode-5330",-34.417938,140.035181
12726,SA,Devlins Pound,"South Australia, Riverland, Postcode-5330",-34.152826,140.187641
12727,SA,Good Hope Landing,"South Australia, Riverland, Postcode-5330",-34.175147,140.137427
12728,SA,Holder,"South Australia, Riverland, Postcode-5330",-34.176163,140.027614
12729,SA,Holder Siding,"South Australia, Riverland, Postcode-5330",-34.322022,140.091237
12730,SA,Kanni,"South Australia, Riverland, Postcode-5330",-34.258871,140.002923
12731,SA,Lowbank,"South Australia, Riverland, Postcode-5330",-34.18247,140.082785
12732,SA,Markaranka,"South Australia, Riverland, Postcode-5330",-34.049859,139.9489
12733,SA,Overland Corner,"South Australia, Riverland, Postcode-5330",-34.147095,140.331252
12734,SA,Pooginook,"South Australia, Riverland, Postcode-5330",-34.064699,140.13475
12735,SA,Stockyard Plain,"South Australia, Riverland, Postcode-5330",-34.264434,139.809397
12736,SA,Taylorville,"South Australia, Riverland, Postcode-5330",-34.077608,139.946273
12737,SA,Waikerie,"South Australia, Riverland, Postcode-5330",-34.179254,139.986511
12738,SA,Woolpunda,"South Australia, Riverland, Postcode-5330",-34.247837,140.186233
12739,SA,Kingston On Murray,"South Australia, Riverland, Postcode-5331",-34.221812,140.347914
12740,SA,Moorook,"South Australia, Riverland, Postcode-5332",-34.290548,140.364606
12741,SA,Moorook South,"South Australia, Riverland, Postcode-5332",-34.307672,140.368833
12742,SA,Wappilka,"South Australia, Riverland, Postcode-5332",-34.391804,140.316707
12743,SA,Yinkanie,"South Australia, Riverland, Postcode-5332",-34.328959,140.318456
12744,SA,Bookpurnong,"South Australia, Riverland, Postcode-5333",-34.345379,140.604139
12745,SA,Loxton,"South Australia, Riverland, Postcode-5333",-34.451214,140.569778
12746,SA,Loxton North,"South Australia, Riverland, Postcode-5333",-34.41829,140.626581
12747,SA,Nangari,"South Australia, Riverland, Postcode-5333",-34.49089,140.870612
12748,SA,New Residence,"South Australia, Riverland, Postcode-5333",-34.375009,140.399336
12749,SA,Noora,"South Australia, Riverland, Postcode-5333",-34.418429,140.858426
12750,SA,Pata,"South Australia, Riverland, Postcode-5333",-34.565925,140.520727
12751,SA,Pyap,"South Australia, Riverland, Postcode-5333",-34.438186,140.482134
12752,SA,Pyap West,"South Australia, Riverland, Postcode-5333",-34.565815,140.368862
12753,SA,Taplan,"South Australia, Riverland, Postcode-5333",-34.565294,140.881348
12754,SA,Mundic Creek,"South Australia, Riverland, Postcode-5340",-34.215647,140.8109
12755,SA,Murtho,"South Australia, Riverland, Postcode-5340",-34.054433,140.853862
12756,SA,Paringa,"South Australia, Riverland, Postcode-5340",-34.181497,140.788091
12757,SA,Pike River,"South Australia, Riverland, Postcode-5340",-34.278286,140.749642
12758,SA,Wonuarra,"South Australia, Riverland, Postcode-5340",-34.215642,140.83938
12759,SA,Calperum,"South Australia, Riverland, Postcode-5341",-34.205781,140.689287
12760,SA,Chaffey,"South Australia, Riverland, Postcode-5341",-34.101871,140.700891
12761,SA,Cooltong,"South Australia, Riverland, Postcode-5341",-34.083171,140.691015
12762,SA,Crescent,"South Australia, Riverland, Postcode-5341",-34.194449,140.740212
12763,SA,Renmark,"South Australia, Riverland, Postcode-5341",-34.170129,140.748989
12764,SA,Renmark North,"South Australia, Riverland, Postcode-5341",-34.131201,140.71961
12765,SA,Renmark South,"South Australia, Riverland, Postcode-5341",-34.201612,140.710575
12766,SA,Renmark West,"South Australia, Riverland, Postcode-5341",-34.168789,140.696158
12767,SA,Yamba,"South Australia, Riverland, Postcode-5341",-34.274497,140.934649
12768,SA,Monash,"South Australia, Riverland, Postcode-5342",-34.238211,140.557623
12769,SA,Berri,"South Australia, Riverland, Postcode-5343",-34.285487,140.601715
12770,SA,Gerard,"South Australia, Riverland, Postcode-5343",-34.376439,140.479194
12771,SA,Gurra Gurra,"South Australia, Riverland, Postcode-5343",-34.294386,140.637601
12772,SA,Katarapko,"South Australia, Riverland, Postcode-5343",-34.393913,140.545775
12773,SA,Lyrup,"South Australia, Riverland, Postcode-5343",-34.257442,140.647464
12774,SA,Winkie,"South Australia, Riverland, Postcode-5343",-34.30312,140.513843
12775,SA,Glossop,"South Australia, Riverland, Postcode-5344",-34.2692,140.528371
12776,SA,Barmera,"South Australia, Riverland, Postcode-5345",-34.252037,140.466708
12777,SA,Loveday,"South Australia, Riverland, Postcode-5345",-34.281435,140.417231
12778,SA,Spectacle Lake,"South Australia, Riverland, Postcode-5345",-34.352375,140.43847
12779,SA,Cobdogla,"South Australia, Riverland, Postcode-5346",-34.241451,140.408119
12780,SA,Rosedale,"South Australia, Barossa Valley, Postcode-5350",-34.550593,138.84665
12781,SA,Sandy Creek,"South Australia, Barossa Valley, Postcode-5350",-34.60259,138.826139
12782,SA,Altona,"South Australia, Barossa Valley, Postcode-5351",-34.597167,138.91362
12783,SA,Barossa Goldfields,"South Australia, Barossa Valley, Postcode-5351",-34.653345,138.819703
12784,SA,Cockatoo Valley,"South Australia, Barossa Valley, Postcode-5351",-34.636901,138.871667
12785,SA,Lyndoch,"South Australia, Barossa Valley, Postcode-5351",-34.600065,138.889296
12786,SA,Mount Crawford,"South Australia, Barossa Valley, Postcode-5351",-34.681659,138.947451
12787,SA,Pewsey Vale,"South Australia, Barossa Valley, Postcode-5351",-34.625648,138.965391
12788,SA,Williamstown,"South Australia, Barossa Valley, Postcode-5351",-34.670592,138.890191
12789,SA,Bethany,"South Australia, Barossa Valley, Postcode-5352",-34.541083,138.979618
12790,SA,Gomersal,"South Australia, Barossa Valley, Postcode-5352",-34.533462,138.908818
12791,SA,Krondorf,"South Australia, Barossa Valley, Postcode-5352",-34.56322,138.975005
12792,SA,Rowland Flat,"South Australia, Barossa Valley, Postcode-5352",-34.583022,138.927102
12793,SA,Stone Well,"South Australia, Barossa Valley, Postcode-5352",-34.507853,138.94026
12794,SA,Tanunda,"South Australia, Barossa Valley, Postcode-5352",-34.525045,138.958933
12795,SA,Vine Vale,"South Australia, Barossa Valley, Postcode-5352",-34.524766,139.000086
12796,SA,Angaston,"South Australia, Barossa Valley, Postcode-5353",-34.501149,139.046829
12797,SA,Black Hill,"South Australia, Barossa Valley, Postcode-5353",-34.702773,139.456808
12798,SA,Cambrai,"South Australia, Barossa Valley, Postcode-5353",-34.651766,139.284528
12799,SA,Flaxman Valley,"South Australia, Barossa Valley, Postcode-5353",-34.610706,139.069665
12800,SA,Keyneton,"South Australia, Barossa Valley, Postcode-5353",-34.554663,139.134047
12801,SA,Kongolia,"South Australia, Barossa Valley, Postcode-5353",-34.652382,139.366344
12802,SA,Moculta,"South Australia, Barossa Valley, Postcode-5353",-34.471251,139.117856
12803,SA,Mount Mckenzie,"South Australia, Barossa Valley, Postcode-5353",-34.573841,139.086175
12804,SA,Penrice,"South Australia, Barossa Valley, Postcode-5353",-34.479922,139.058216
12805,SA,Sedan,"South Australia, Barossa Valley, Postcode-5353",-34.573128,139.304275
12806,SA,Towitta,"South Australia, Barossa Valley, Postcode-5353",-34.537836,139.252084
12807,SA,Bakara,"South Australia, Adelaide, Postcode-5354",-34.65657,139.779968
12808,SA,Bakara Well,"South Australia, Adelaide, Postcode-5354",-34.603514,139.875058
12809,SA,Fisher,"South Australia, Adelaide, Postcode-5354",-34.503868,139.53109
12810,SA,Greenways Landing,"South Australia, Adelaide, Postcode-5354",-34.664498,139.678067
12811,SA,Langs Landing,"South Australia, Adelaide, Postcode-5354",-34.586202,139.59198
12812,SA,Marks Landing,"South Australia, Adelaide, Postcode-5354",-34.57912,139.587107
12813,SA,Naidia,"South Australia, Adelaide, Postcode-5354",-34.498522,139.856838
12814,SA,Punyelroo,"South Australia, Adelaide, Postcode-5354",-34.604603,139.601807
12815,SA,Sunnydale,"South Australia, Adelaide, Postcode-5354",-34.661287,139.603682
12816,SA,Swan Reach,"South Australia, Adelaide, Postcode-5354",-34.567515,139.597983
12817,SA,Daveyston,"South Australia, Barossa Valley, Postcode-5355",-34.471194,138.880335
12818,SA,Ebenezer,"South Australia, Barossa Valley, Postcode-5355",-34.415623,139.007434
12819,SA,Light Pass,"South Australia, Barossa Valley, Postcode-5355",-34.47549,139.021755
12820,SA,Marananga,"South Australia, Barossa Valley, Postcode-5355",-34.482737,138.933009
12821,SA,Moppa,"South Australia, Barossa Valley, Postcode-5355",-34.434966,138.972244
12822,SA,Nuriootpa,"South Australia, Barossa Valley, Postcode-5355",-34.47302,138.99571
12823,SA,Seppeltsfield,"South Australia, Barossa Valley, Postcode-5355",-34.49038,138.921134
12824,SA,Stockwell,"South Australia, Barossa Valley, Postcode-5355",-34.435352,139.055301
12825,SA,Annadale,"South Australia, Barossa Valley, Postcode-5356",-34.389315,139.388418
12826,SA,Dutton,"South Australia, Barossa Valley, Postcode-5356",-34.357138,139.142478
12827,SA,Dutton East,"South Australia, Barossa Valley, Postcode-5356",-34.347069,139.247352
12828,SA,Sandleton,"South Australia, Barossa Valley, Postcode-5356",-34.43488,139.388008
12829,SA,St Kitts,"South Australia, Barossa Valley, Postcode-5356",-34.352862,139.101226
12830,SA,Steinfeld,"South Australia, Barossa Valley, Postcode-5356",-34.347215,139.300693
12831,SA,Truro,"South Australia, Barossa Valley, Postcode-5356",-34.408703,139.126868
12832,SA,Blanchetown,"South Australia, Adelaide, Postcode-5357",-34.351995,139.614036
12833,SA,Mcbean Pound,"South Australia, Adelaide, Postcode-5357",-34.284954,139.629344
12834,SA,Moorundie,"South Australia, Adelaide, Postcode-5357",-34.404571,139.598717
12835,SA,New Well,"South Australia, Adelaide, Postcode-5357",-34.386963,139.917379
12836,SA,Notts Well,"South Australia, Adelaide, Postcode-5357",-34.411985,139.78258
12837,SA,Paisley,"South Australia, Adelaide, Postcode-5357",-34.333136,139.623503
12838,SA,Wigley Flat,"South Australia, Adelaide, Postcode-5357",-34.188685,140.258634
12839,SA,Greenock,"South Australia, Barossa Valley, Postcode-5360",-34.458936,138.932244
12840,SA,Nain,"South Australia, Barossa Valley, Postcode-5360",-34.451973,138.904139
12841,SA,Morn Hill,"South Australia, Adelaide , Postcode-5371",-34.41138,138.751227
12842,SA,Roseworthy,"South Australia, Adelaide, Postcode-5371",-34.533081,138.747089
12843,SA,Shea-Oak Log,"South Australia, Adelaide, Postcode-5371",-34.511846,138.817008
12844,SA,Templers,"South Australia, Adelaide, Postcode-5371",-34.46856,138.747233
12845,SA,Freeling,"South Australia, Barossa Valley, Postcode-5372",-34.454289,138.813242
12846,SA,Allendale North,"South Australia, Barossa Valley, Postcode-5373",-34.303983,138.917658
12847,SA,Bagot Well,"South Australia, Barossa Valley, Postcode-5373",-34.30179,138.982817
12848,SA,Bethel,"South Australia, Barossa Valley, Postcode-5373",-34.326127,138.837659
12849,SA,Fords,"South Australia, Barossa Valley, Postcode-5373",-34.383848,138.86358
12850,SA,Hamilton,"South Australia, Barossa Valley, Postcode-5373",-34.220209,138.877238
12851,SA,Kapunda,"South Australia, Barossa Valley, Postcode-5373",-34.341452,138.914885
12852,SA,Koonunga,"South Australia, Barossa Valley, Postcode-5373",-34.381433,138.994405
12853,SA,St Johns,"South Australia, Barossa Valley, Postcode-5373",-34.366179,138.967637
12854,SA,Australia Plains,"South Australia, Barossa Valley, Postcode-5374",-34.093799,139.169087
12855,SA,Bower,"South Australia, Barossa Valley, Postcode-5374",-34.122462,139.356886
12856,SA,Brownlow,"South Australia, Barossa Valley, Postcode-5374",-34.2459,139.27796
12857,SA,Buchanan,"South Australia, Barossa Valley, Postcode-5374",-34.185447,138.989188
12858,SA,Eudunda,"South Australia, Barossa Valley, Postcode-5374",-34.176457,139.084962
12859,SA,Frankton,"South Australia, Barossa Valley, Postcode-5374",-34.29777,139.210174
12860,SA,Hampden,"South Australia, Barossa Valley, Postcode-5374",-34.148065,139.053297
12861,SA,Hansborough,"South Australia, Barossa Valley, Postcode-5374",-34.251436,139.024533
12862,SA,Julia,"South Australia, Barossa Valley, Postcode-5374",-34.107654,139.02098
12863,SA,Mount Mary,"South Australia, Barossa Valley, Postcode-5374",-34.103382,139.43851
12864,SA,Neales Flat,"South Australia, Barossa Valley, Postcode-5374",-34.23363,139.174665
12865,SA,Ngapala,"South Australia, Barossa Valley, Postcode-5374",-34.067258,138.99426
12866,SA,Peep Hill,"South Australia, Barossa Valley, Postcode-5374",-34.146078,139.154971
12867,SA,Point Pass,"South Australia, Barossa Valley, Postcode-5374",-34.077743,139.049358
12868,SA,Sutherlands,"South Australia, Barossa Valley, Postcode-5374",-34.158102,139.201978
12869,SA,Brady Creek,"South Australia, Adelaide, Postcode-5381",-33.968264,139.00005
12870,SA,Bright,"South Australia, Adelaide, Postcode-5381",-33.951256,139.107525
12871,SA,Emu Downs,"South Australia, Adelaide, Postcode-5381",-33.933495,138.988601
12872,SA,Geranium Plains,"South Australia, Adelaide, Postcode-5381",-33.95849,139.177562
12873,SA,Hallelujah Hills,"South Australia, Adelaide, Postcode-5381",-33.914822,138.996827
12874,SA,Robertstown,"South Australia, Adelaide, Postcode-5381",-33.990105,139.080198
12875,SA,Rocky Plain,"South Australia, Adelaide, Postcode-5381",-34.027073,139.140914
12876,SA,Worlds End,"South Australia, Adelaide, Postcode-5381",-33.816957,139.060503
12877,SA,Worlds End Creek,"South Australia, Adelaide, Postcode-5381",-33.833059,139.060008
12878,SA,Magdalla,"South Australia, Adelaide , Postcode-5400",-34.425354,138.700852
12879,SA,Pinkerton Plains,"South Australia, Adelaide, Postcode-5400",-34.416221,138.640544
12880,SA,Wasleys,"South Australia, Adelaide, Postcode-5400",-34.47045,138.685211
12881,SA,Woolsheds,"South Australia, Adelaide, Postcode-5400",-34.473513,138.647542
12882,SA,Alma,"South Australia, Adelaide, Postcode-5401",-34.266619,138.630864
12883,SA,Hamley Bridge,"South Australia, Adelaide, Postcode-5401",-34.356651,138.681174
12884,SA,Salter Springs,"South Australia, Adelaide, Postcode-5401",-34.18387,138.625481
12885,SA,Linwood,"South Australia, Adelaide, Postcode-5410",-34.360716,138.766286
12886,SA,Stockport,"South Australia, Adelaide, Postcode-5410",-34.331919,138.734339
12887,SA,Giles Corner,"South Australia, Adelaide, Postcode-5411",-34.222937,138.728866
12888,SA,Tarlee,"South Australia, Adelaide, Postcode-5411",-34.271898,138.77223
12889,SA,Navan,"South Australia, Adelaide, Postcode-5412",-34.217989,138.740043
12890,SA,Rhynie,"South Australia, Adelaide, Postcode-5412",-34.148206,138.690021
12891,SA,Riverton,"South Australia, Adelaide, Postcode-5412",-34.158452,138.7476
12892,SA,Woolshed Flat,"South Australia, Adelaide, Postcode-5412",-34.09684,138.644617
12893,SA,Apoinga,"South Australia, Adelaide, Postcode-5413",-33.928076,138.937581
12894,SA,Black Springs,"South Australia, Adelaide, Postcode-5413",-33.896975,138.889728
12895,SA,Marrabel,"South Australia, Adelaide, Postcode-5413",-34.141073,138.877738
12896,SA,Saddleworth,"South Australia, Adelaide, Postcode-5413",-34.084146,138.782024
12897,SA,Steelton,"South Australia, Adelaide, Postcode-5413",-34.057311,138.866909
12898,SA,Tarnma,"South Australia, Adelaide, Postcode-5413",-34.151838,138.955462
12899,SA,Tothill Belt,"South Australia, Adelaide, Postcode-5413",-34.004889,138.933183
12900,SA,Tothill Creek,"South Australia, Adelaide, Postcode-5413",-34.08842,138.916845
12901,SA,Waterloo,"South Australia, Adelaide, Postcode-5413",-33.991462,138.87881
12902,SA,Manoora,"South Australia, Adelaide, Postcode-5414",-33.977601,138.785706
12903,SA,Mintaro,"South Australia, Adelaide, Postcode-5415",-33.915727,138.72407
12904,SA,Stanley,"South Australia, Adelaide, Postcode-5415",-33.894204,138.731274
12905,SA,Farrell Flat,"South Australia, Adelaide, Postcode-5416",-33.829542,138.792684
12906,SA,Porter Lagoon,"South Australia, Adelaide, Postcode-5416",-33.819392,138.881113
12907,SA,Baldina,"South Australia, Adelaide, Postcode-5417",-33.654798,139.05502
12908,SA,Booborowie,"South Australia, Adelaide, Postcode-5417",-33.561429,138.760271
12909,SA,Burra,"South Australia, Adelaide, Postcode-5417",-33.682472,138.938323
12910,SA,Burra Eastern Districts,"South Australia, Adelaide, Postcode-5417",-33.793633,139.213781
12911,SA,Gum Creek,"South Australia, Adelaide, Postcode-5417",-33.706382,138.774938
12912,SA,Hanson,"South Australia, Adelaide, Postcode-5417",-33.75454,138.838335
12913,SA,Koonoona,"South Australia, Adelaide, Postcode-5417",-33.818656,138.92629
12914,SA,Leighton,"South Australia, Adelaide, Postcode-5417",-33.658087,138.770663
12915,SA,Mongolata,"South Australia, Adelaide, Postcode-5417",-33.581186,139.07538
12916,SA,North Booborowie,"South Australia, Adelaide, Postcode-5417",-33.477886,138.780388
12917,SA,Collinsville,"South Australia, Adelaide, Postcode-5418",-33.35168,139.105314
12918,SA,Mount Bryan,"South Australia, Adelaide, Postcode-5418",-33.550895,138.892935
12919,SA,Canowie,"South Australia, Adelaide, Postcode-5419",-33.388018,138.759817
12920,SA,Hallett,"South Australia, Adelaide, Postcode-5419",-33.411479,138.892742
12921,SA,Mount Bryan East,"South Australia, Adelaide, Postcode-5419",-33.407328,139.025867
12922,SA,Pine Creek,"South Australia, Adelaide, Postcode-5419",-33.289603,139.217661
12923,SA,Ulooloo,"South Australia, Adelaide, Postcode-5419",-33.335602,138.89166
12924,SA,Willalo,"South Australia, Adelaide, Postcode-5419",-33.436173,138.762455
12925,SA,Wonna,"South Australia, Adelaide, Postcode-5419",-33.255749,139.057516
12926,SA,Canowie Belt,"South Australia, Adelaide, Postcode-5420",-33.181747,138.758352
12927,SA,Whyte Yarcowie,"South Australia, Adelaide, Postcode-5420",-33.226695,138.88651
12928,SA,Franklyn,"South Australia, Adelaide, Postcode-5421",-33.132679,139.076986
12929,SA,Terowie,"South Australia, Adelaide, Postcode-5421",-33.154565,138.916536
12930,SA,Cavenagh,"South Australia, Port Pirie, Postcode-5422",-32.729333,139.000159
12931,SA,Dawson,"South Australia, Port Pirie, Postcode-5422",-32.804383,138.975712
12932,SA,Erskine,"South Australia, Port Pirie, Postcode-5422",-32.683878,138.848194
12933,SA,Hardy,"South Australia, Port Pirie, Postcode-5422",-32.914447,139.210984
12934,SA,Mannanarie,"South Australia, Port Pirie, Postcode-5422",-33.044338,138.618749
12935,SA,Minvalara,"South Australia, Port Pirie, Postcode-5422",-32.863794,138.803482
12936,SA,Oodla Wirra,"South Australia, Port Pirie, Postcode-5422",-32.884606,139.060561
12937,SA,Paratoo,"South Australia, Port Pirie, Postcode-5422",-32.72022,139.332039
12938,SA,Parnaroo,"South Australia, Port Pirie, Postcode-5422",-32.973981,139.157528
12939,SA,Peterborough,"South Australia, Port Pirie, Postcode-5422",-32.973293,138.837958
12940,SA,Sunnybrae,"South Australia, Port Pirie, Postcode-5422",-33.08915,138.834432
12941,SA,Ucolta,"South Australia, Port Pirie, Postcode-5422",-32.950056,138.96457
12942,SA,Yatina,"South Australia, Port Pirie, Postcode-5422",-32.927916,138.667839
