School_Id,Suburb,State Code,Address,School_Information,Latitude,Longitude,ICSEA_Value,Student_number,,Postcode
1460,Buxton ,NSW,"Buxton Public School, Hassall Rd, Postcode-2571","Primary School (Coed, Kinder to Year 6)",-34.246971,150.544826,961,164,,2571
1470,Byron Bay ,NSW,"Byron Bay Public School, 17 Kingsley St, Postcode-2481","Primary School (Coed, Kinder to Year 6)",-28.647416,153.614826,1062,667,,2481
1471,Cabbage Tree Island,NSW,"Cabbage Tree Island Public School, Cabbage Tree Island Rd, Postcode-2477","Primary School (Coed, Kinder to Year 6)",-28.98367,153.457788,,14,,2477
1472,Cabramatta ,NSW,"Cabramatta Public School, Levuka St, Postcode-2166","Primary School (Coed, Kinder to Year 6)",-33.895823,150.942629,933,727,,2166
1481,Cambewarra ,NSW,"Cambewarra Public School, Kalinga St, Postcode-2540","Primary School (Coed, Kinder to Year 6)",-34.821537,150.556043,1008,307,,2540
1482,Camden ,NSW,"Camden Public School, John St, Postcode-2570","Primary School (Coed, Kinder to Year 6)",-34.051998,150.693236,1027,295,,2570
1483,Newtown ,NSW,"Camdenville Public School, Laura St, Postcode-2042","Primary School (Coed, Kinder to Year 6)",-33.906146,151.175741,1098,256,,2042
1485,Cammeray ,NSW,"Cammeray Public School, Palmer St, Postcode-2062","Primary School (Coed, Kinder to Year 6)",-33.820422,151.211542,1184,956,,2062
1486,Campbelltown ,NSW,"Campbelltown Public School, Lithgow St, Postcode-2560","Primary School (Coed, Kinder to Year 6)",-34.070109,150.815634,953,322,,2560
1488,Campsie,NSW,"Campsie Public School, Evaline St, Postcode-2194","Primary School (Coed, Kinder to Year 6)",-33.911863,151.104846,1022,760,,2194
1490,Candelo ,NSW,"Candelo Public School, William St, Postcode-2550","Primary School (Coed, Kinder to Year 6)",-36.768392,149.695674,959,65,,2550
1492,Lismore ,NSW,"Caniaba Public School, Caniaba Rd, Postcode-2480","Primary School (Coed, Kinder to Year 6)",-28.830799,153.231317,990,76,,2480
1494,Canley Vale ,NSW,"Canley Vale Public School, Canley Vale Rd, Postcode-2166","Primary School (Coed, Kinder to Year 6)",-33.88676,150.937632,945,858,,2166
1495,Orange ,NSW,"Canobolas Public School, Canobolas Rd, Postcode-2800","Primary School (Coed, Kinder to Year 6)",-33.305942,149.04621,1040,109,,2800
1497,Canterbury ,NSW,"Canterbury Public School, Church St, Postcode-2193","Primary School (Coed, Kinder to Year 6)",-33.908761,151.122306,1066,307,,2193
1498,Saratoga,NSW,"Brisbania Public School, 1 High Street, Postcode-2251","Primary School (Coed, Kinder to Year 6)",-33.478822,151.357294,1026,458,,2251
1499,Uranquinty,NSW,"Uranquinty Public School, Pearson Street, Postcode-2652","Primary School (Coed, Kinder to Year 6)",-35.188793,147.249486,960,31,,2652
1501,Capertee ,NSW,"Capertee Public School, Castlereagh Hwy, Postcode-2846","Primary School (Coed, Kinder to Year 6)",-33.147074,149.985922,1089,14,,2846
1502,Captains Flat,NSW,"Captains Flat Public School, 14 Montgomery St, Postcode-2623","Primary School (Coed, Kinder to Year 6)",-35.587192,149.450147,940,40,,2623
1503,Caragabal ,NSW,"Caragabal Public School, Marsden & Wheoga Sts, Postcode-2810","Primary School (Coed, Kinder to Year 6)",-33.84532,147.744452,1013,26,,2810
1504,Carcoar ,NSW,"Carcoar Public School, Icely St, Postcode-2791","Primary School (Coed, Kinder to Year 6)",-33.612326,149.142432,1069,10,,2791
1505,Cardiff ,NSW,"Cardiff Public School, Macquarie Rd, Postcode-2285","Primary School (Coed, Kinder to Year 6)",-32.945779,151.657754,967,217,,2285
1506,Cargo ,NSW,"Cargo Public School, Hutton St, Postcode-2800","Primary School (Coed, Kinder to Year 6)",-33.427612,148.807697,889,19,,2800
1507,Carinda ,NSW,"Carinda Public School, Macnamara St, Postcode-2831","Primary School (Coed, Kinder to Year 6)",-30.461882,147.687555,998,17,,2831
1508,Caringbah ,NSW,"Caringbah Public School, Port Hacking Rd, Postcode-2229","Primary School (Coed, Kinder to Year 6)",-34.053433,151.122988,1069,258,,2229
1512,Bexley ,NSW,"Carlton Public School, 60 Cameron St, Postcode-2207","Primary School (Coed, Kinder to Year 6)",-33.963496,151.12246,1051,870,,2207
1513,Carlton ,NSW,"Carlton South Public School, Jubilee Ave, Postcode-2218","Primary School (Coed, Kinder to Year 6)",-33.973045,151.128287,1073,606,,2218
1515,Carool,NSW,"Carool Public School, 411 Carool Rd, Postcode-2486","Primary School (Coed, Kinder to Year 6)",-28.229959,153.4293,980,14,,2486
1517,Carrathool,NSW,"Carrathool Public School, Glover St, Postcode-2711","Primary School (Coed, Kinder to Year 6)",-34.409166,145.431622,918,7,,2711
1518,Carrington ,NSW,"Carrington Public School, Young St, Postcode-2294","Primary School (Coed, Kinder to Year 6)",-32.912446,151.765328,977,99,,2294
1520,Carroll ,NSW,"Carroll Public School, David St, Postcode-2340","Primary School (Coed, Kinder to Year 6)",-30.986074,150.447096,766,21,,2340
1526,Casino ,NSW,"Casino Public School, 31 Walker St, Postcode-2470","Primary School (Coed, Kinder to Year 6)",-28.867384,153.048053,883,685,,2470
1527,Cassilis,NSW,"Cassilis Public School, Coolah Rd, Postcode-2329","Primary School (Coed, Kinder to Year 6)",-32.004552,149.978075,911,16,,2329
1529,Castle Hill ,NSW,"Castle Hill Public School, Les Shore Place, Postcode-2154","Primary School (Coed, Kinder to Year 6)",-33.727887,151.004663,1114,920,,2154
1535,Cattai ,NSW,"Cattai Public School, 487 Cattai Rd, Postcode-2756","Primary School (Coed, Kinder to Year 6)",-33.558762,150.906904,996,58,,2756
1537,Camden ,NSW,"Cawdor Public School, 865 Cawdor Rd, Postcode-2570","Primary School (Coed, Kinder to Year 6)",-34.109711,150.673727,983,76,,2570
1542,Cessnock ,NSW,"Cessnock Public School, Rawson St, Postcode-2325","Primary School (Coed, Kinder to Year 6)",-32.840405,151.363808,886,296,,2325
1543,Cessnock ,NSW,"Cessnock East Public School, Old Maitland Rd, Postcode-2325","Primary School (Coed, Kinder to Year 6)",-32.827606,151.369746,858,229,,2325
1545,Cessnock ,NSW,"Cessnock West Public School, Wollombi & Campbell Sts, Postcode-2325","Primary School (Coed, Kinder to Year 6)",-32.838387,151.344863,913,393,,2325
1547,Wollomombi,NSW,"Chandler Public School, Grafton Rd, Postcode-2350","Primary School (Coed, Kinder to Year 6)",-30.518553,152.053551,939,22,,2350
1548,The Channon ,NSW,"The Channon Public School, Standing St, Postcode-2480","Primary School (Coed, Kinder to Year 6)",-28.675099,153.280288,1091,45,,2480
1550,Charlestown ,NSW,"Charlestown Public School, Frederick St, Postcode-2290","Primary School (Coed, Kinder to Year 6)",-32.965494,151.697486,998,139,,2290
1551,Boomerang Beach ,NSW,"Pacific Palms Public School, Boomerang Drive, Postcode-2428","Primary School (Coed, Kinder to Year 6)",-32.341023,152.539306,1004,324,,2428
1553,Chatsworth,NSW,"Chatsworth Island Public School, Chatsworth Island Rd, Postcode-2469","Primary School (Coed, Kinder to Year 6)",-29.387954,153.231645,1002,64,,2469
1558,Chillingham ,NSW,"Chillingham Public School, 1420 Numinbah Rd, Postcode-2484","Primary School (Coed, Kinder to Year 6)",-28.311937,153.275569,923,40,,2484
1560,Chipping Norton ,NSW,"Chipping Norton Public School, Central Ave, Postcode-2170","Primary School (Coed, Kinder to Year 6)",-33.909108,150.96085,1020,333,,2170
1564,Clarence Town ,NSW,"Clarence Town Public School, Queen St, Postcode-2321","Primary School (Coed, Kinder to Year 6)",-32.588731,151.777207,932,126,,2321
1566,Earlwood,NSW,"Clemton Park Public School, 185 Bexley Rd, Postcode-2206","Primary School (Coed, Kinder to Year 6)",-33.929708,151.108423,1050,587,,2206
1573,Waverley ,NSW,"Clovelly Public School, Arden St, Postcode-2024","Primary School (Coed, Kinder to Year 6)",-33.907431,151.26028,1163,582,,2024
1574,Clunes ,NSW,"Clunes Public School, Walker St, Postcode-2480","Primary School (Coed, Kinder to Year 6)",-28.724778,153.408852,1061,87,,2480
1578,Cobar ,NSW,"Cobar Public School, 6-8 Blakey St, Postcode-2835","Primary School (Coed, Kinder to Year 6)",-31.502199,145.836609,915,257,,2835
1579,Cobargo,NSW,"Cobargo Public School, Wandella Rd, Postcode-2550","Primary School (Coed, Kinder to Year 6)",-36.386942,149.882818,948,74,,2550
1580,Cobbitty ,NSW,"Cobbitty Public School, Cobbitty Rd, Postcode-2570","Primary School (Coed, Kinder to Year 6)",-34.0159,150.685938,1028,250,,2570
1583,Coffee Camp ,NSW,"Coffee Camp Public School, Nimbin Rd, Postcode-2480","Primary School (Coed, Kinder to Year 6)",-28.662664,153.220638,1033,63,,2480
1584,Coffs Harbour,NSW,"Coffs Harbour Public School, 7 Salamander Street, Postcode-2450","Primary School (Coed, Kinder to Year 6)",-30.30196,153.120372,880,428,,2450
1587,Coledale ,NSW,"Coledale Public School, Lawrence Hargrave Drive, Postcode-2515","Primary School (Coed, Kinder to Year 6)",-34.289546,150.947366,1112,141,,2515
1589,Collarenebri,NSW,"Collarenebri Central School, High St, Postcode-2833","CentralCommunity School (Coed, Kinder to Year 12)",-29.543823,148.578086,643,87,,2833
1590,Collector,NSW,"Collector Public School, Lorn St, Postcode-2581","Primary School (Coed, Kinder to Year 6)",-34.914221,149.433144,1041,28,,2581
1591,Collingullie ,NSW,"Collingullie Public School, Urana St, Postcode-2652","Primary School (Coed, Kinder to Year 6)",-35.09019,147.127156,995,28,,2652
1593,Collins Creek ,NSW,"Collins Creek Public School, 480 Collins Valley Road, Postcode-2474","Primary School (Coed, Kinder to Year 6)",-28.489297,153.022547,1076,14,,2474
1596,Mount Druitt ,NSW,"Colyton Public School, Nelson St, Postcode-2770","Primary School (Coed, Kinder to Year 6)",-33.777199,150.81316,1000,728,,2770
1601,Comboyne ,NSW,"Comboyne Public School, Hill St, Postcode-2429","Primary School (Coed, Kinder to Year 6)",-31.605308,152.472736,905,28,,2429
1604,Kurrajong,NSW,"Comleroy Road Public School, McMahons Rd, Postcode-2758","Primary School (Coed, Kinder to Year 6)",-33.506475,150.69763,1010,136,,2758
1605,Como ,NSW,"Como Public School, Genoa St, Postcode-2226","Primary School (Coed, Kinder to Year 6)",-34.001832,151.069127,1076,101,,2226
1606,Conargo ,NSW,"Conargo Public School, Deniliquin-Wagga Wagga Rd, Postcode-2710","Primary School (Coed, Kinder to Year 6)",-35.305269,145.17886,963,22,,2710
1607,Concord ,NSW,"Concord Public School, Burwood Rd, Postcode-2137","Primary School (Coed, Kinder to Year 6)",-33.863224,151.106944,1074,275,,2137
1608,Concord West ,NSW,"Concord West Public School, Concord Rd, Postcode-2138","Primary School (Coed, Kinder to Year 6)",-33.839613,151.087317,1107,389,,2138
1609,Condobolin,NSW,"Condobolin Public School, Molong Street, Postcode-2877","Primary School (Coed, Kinder to Year 6)",-33.085514,147.149077,818,271,,2877
1611,Condong ,NSW,"Condong Public School, McLeod St, Postcode-2484","Primary School (Coed, Kinder to Year 6)",-28.309674,153.434424,965,59,,2484
1612,Coniston ,NSW,"Coniston Public School, Auburn St, Postcode-2500","Primary School (Coed, Kinder to Year 6)",-34.439023,150.887435,973,208,,2500
1613,South Hurstville,NSW,"Connells Point Public School, Riverview Ave, Postcode-2221","Primary School (Coed, Kinder to Year 6)",-33.984689,151.100306,1103,515,,2221
1615,Lithgow ,NSW,"Cooerwull Public School, 319 Main St, Postcode-2790","Primary School (Coed, Kinder to Year 6)",-33.484053,150.142093,905,328,,2790
1616,Coogee ,NSW,"Coogee Public School, Byron St & Coogee Bay Rd, Postcode-2034","Primary School (Coed, Kinder to Year 6)",-33.920819,151.249846,1152,606,,2034
1621,Coolah ,NSW,"Coolah Central School, Binnia St, Postcode-2843","CentralCommunity School (Coed, Kinder to Year 12)",-31.821024,149.723624,931,252,,2843
1624,Coolamon ,NSW,"Coolamon Central School, 75 Methul St, Postcode-2701","CentralCommunity School (Coed, Kinder to Year 12)",-34.811904,147.201398,953,322,,2701
1625,Shoalhaven Heads,NSW,"Shoalhaven Heads Public School, 47 Ravenscliffe Road, Postcode-2535","Primary School (Coed, Kinder to Year 6)",-34.853167,150.740088,999,189,,2535
1627,Coolongolook ,NSW,"Coolongolook Public School, Pacific Hwy, Postcode-2423","Primary School (Coed, Kinder to Year 6)",-32.222798,152.318838,838,31,,2423
1628,Cooma ,NSW,"Cooma Public School, Commissioner St, Postcode-2630","Primary School (Coed, Kinder to Year 6)",-36.237474,149.125034,973,251,,2630
1630,Coonabarabran ,NSW,"Coonabarabran Public School, Cnr John St & Newell Hwy, Postcode-2357","Primary School (Coed, Kinder to Year 6)",-31.280039,149.282061,895,306,,2357
1631,Coonamble,NSW,"Coonamble Public School, Bertram Street, Postcode-2829","Primary School (Coed, Kinder to Year 6)",-30.958363,148.387024,711,193,,2829
1632,Coopernook ,NSW,"Coopernook Public School, Macquarie St, Postcode-2426","Primary School (Coed, Kinder to Year 6)",-31.827512,152.607874,959,51,,2426
1634,Coorabell ,NSW,"Coorabell Public School, Mango Lane, Postcode-2479","Primary School (Coed, Kinder to Year 6)",-28.625696,153.487492,1092,131,,2479
1635,Cooranbong ,NSW,"Cooranbong Public School, Government Rd, Postcode-2265","Primary School (Coed, Kinder to Year 6)",-33.0805,151.441793,971,195,,2265
1636,Cootamundra,NSW,"Cootamundra Public School, Cooper St, Postcode-2590","Primary School (Coed, Kinder to Year 6)",-34.638914,148.026809,959,298,,2590
1642,Copmanhurst ,NSW,"Copmanhurst Public School, Prescott St, Postcode-2460","Primary School (Coed, Kinder to Year 6)",-29.584663,152.775537,898,65,,2460
1644,Coraki ,NSW,"Coraki Public School, Adam St, Postcode-2471","Primary School (Coed, Kinder to Year 6)",-28.992589,153.282641,806,94,,2471
1647,Coramba ,NSW,"Coramba Public School, 6 Short St, Postcode-2450","Primary School (Coed, Kinder to Year 6)",-30.221578,153.011513,891,37,,2450
1654,Corindi Beach ,NSW,"Corindi Public School, Coral St, Postcode-2456","Primary School (Coed, Kinder to Year 6)",-30.021469,153.194234,929,205,,2456
1656,Corndale ,NSW,"Corndale Public School, Corndale Rd, Postcode-2480","Primary School (Coed, Kinder to Year 6)",-28.71315,153.362489,1035,19,,2480
1658,Corowa ,NSW,"Corowa Public School, 244 Honour Avenue, Postcode-2646","Primary School (Coed, Kinder to Year 6)",-35.992545,146.3949,959,253,,2646
1659,Corowa ,NSW,"Corowa South Public School, 158 Hume St, Postcode-2646","Primary School (Coed, Kinder to Year 6)",-36.020988,146.376176,953,52,,2646
1661,Corrimal,NSW,"Corrimal Public School, Princes Hwy, Postcode-2518","Primary School (Coed, Kinder to Year 6)",-34.367371,150.899022,991,184,,2518
1666,Coutts Crossing,NSW,"Coutts Crossing Public School, 1570 Armidale Road, Postcode-2460","Primary School (Coed, Kinder to Year 6)",-29.832063,152.889484,874,87,,2460
1668,Cowan ,NSW,"Cowan Public School, Chandler Ave, Postcode-2081","Primary School (Coed, Kinder to Year 6)",-33.588808,151.168843,1045,54,,2081
1670,Cowper ,NSW,"Cowper Public School, Clarence & Samuel Sts, Postcode-2460","Primary School (Coed, Kinder to Year 6)",-29.56956,153.077731,965,37,,2460
1671,Cowra ,NSW,"Cowra Public School, Vaux St, Postcode-2794","Primary School (Coed, Kinder to Year 6)",-33.836028,148.68992,902,381,,2794
1674,Crabbes Creek ,NSW,"Crabbes Creek Public School, Crabbes Creek Rd, Postcode-2483","Primary School (Coed, Kinder to Year 6)",-28.456004,153.496575,1024,38,,2483
1681,Crescent Head ,NSW,"Crescent Head Public School, Pacific St, Postcode-2440","Primary School (Coed, Kinder to Year 6)",-31.188089,152.970345,975,192,,2440
1682,Cronulla ,NSW,"Cronulla Public School, 18-24 Burraneer Bay Rd, Postcode-2230","Primary School (Coed, Kinder to Year 6)",-34.054077,151.14773,1066,342,,2230
1684,Crookwell ,NSW,"Crookwell Public School, Denison St, Postcode-2583","Primary School (Coed, Kinder to Year 6)",-34.459938,149.469806,963,218,,2583
1685,Crossmaglen,NSW,"Crossmaglen Public School, 384 Crossmaglen Rd, Postcode-2441","Primary School (Coed, Kinder to Year 6)",-30.365945,152.981586,974,20,,2441
1688,Buronga ,NSW,"Buronga Public School, Chapman St, Postcode-2739","Primary School (Coed, Kinder to Year 6)",-34.169471,142.181315,861,95,,2739
1690,Crystal Creek,NSW,"Crystal Creek Public School, RMB 321 Numinbah Road, Postcode-2484","Primary School (Coed, Kinder to Year 6)",-28.31214,153.32596,991,90,,2484
1695,Cudal ,NSW,"Cudal Public School, Toogong St, Postcode-2864","Primary School (Coed, Kinder to Year 6)",-33.287099,148.740307,1021,67,,2864
1696,Cudgen ,NSW,"Cudgen Public School, 11 Collier Street, Postcode-2487","Primary School (Coed, Kinder to Year 6)",-28.262592,153.555416,968,188,,2487
1698,Culcairn ,NSW,"Culcairn Public School, Balfour St, Postcode-2660","Primary School (Coed, Kinder to Year 6)",-35.668284,147.039992,969,111,,2660
1700,Cullen Bullen ,NSW,"Cullen Bullen Public School, 15-23 Castlereagh Hwy, Postcode-2790","Primary School (Coed, Kinder to Year 6)",-33.299877,150.032317,849,27,,2790
1707,Cumnock,NSW,"Cumnock Public School, Railway Pde, Postcode-2867","Primary School (Coed, Kinder to Year 6)",-32.931277,148.749492,946,52,,2867
1708,Cundletown ,NSW,"Cundletown Public School, High St, Postcode-2430","Primary School (Coed, Kinder to Year 6)",-31.899733,152.522008,934,311,,2430
1712,Curlewis ,NSW,"Curlewis Public School, Goran St, Postcode-2381","Primary School (Coed, Kinder to Year 6)",-31.117149,150.263304,793,37,,2381
1714,Currabubula ,NSW,"Currabubula Public School, Bolton St, Postcode-2342","Primary School (Coed, Kinder to Year 6)",-31.262787,150.735709,954,30,,2342
1722,Dalgety,NSW,"Dalgety Public School, Cooma St, Postcode-2628","Primary School (Coed, Kinder to Year 6)",-36.502746,148.836675,1002,29,,2628
1723,Dalton ,NSW,"Dalton Public School, Jobson St, Postcode-2581","Primary School (Coed, Kinder to Year 6)",-34.720369,149.17882,1068,12,,2581
1727,Horsley,NSW,"Dapto Public School, 48-66 Sierra Drive, Postcode-2530","Primary School (Coed, Kinder to Year 6)",-34.496129,150.796948,991,682,,2530
1732,Dareton ,NSW,"Dareton Public School, Matong St, Postcode-2717","Primary School (Coed, Kinder to Year 6)",-34.091148,142.040358,549,58,,2717
1735,Chippendale ,NSW,"Darlington Public School, Golden Grove St, Postcode-2008","Primary School (Coed, Kinder to Year 6)",-33.892638,151.18939,1059,228,,2008
1736,Darlington Point ,NSW,"Darlington Point Public School, Hay Rd, Postcode-2706","Primary School (Coed, Kinder to Year 6)",-34.572807,145.993878,845,97,,2706
